detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip 
./diamond-details/LD13034550,1.40,Nov 10,Nov 11,"$7,980",None,"$5,700",LD13034550,LD13034550,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.1,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1337609369/still_230x230.jpg,https://bluenile.v360.in/13/imaged/gia-1337609369/1/,"{'label': '7.15 x 7.10 x 4.43 mm', 'labelSmall': '7.15 x 7.10 x 4.43'}",False,None,0.17326769,False,True
./diamond-details/LD13182829,1.15,Nov 10,Nov 11,"$7,980",None,"$6,939",LD13182829,LD13182829,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.8,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201401909/still_230x230.jpg?v=2,https://bluenile.v360.in/59/imaged/gia-5201401909/2/,"{'label': '6.75 x 6.71 x 4.16 mm', 'labelSmall': '6.75 x 6.71 x 4.16'}",False,None,0.13447548,False,True
./diamond-details/LD13673859,1.16,Nov 17,Nov 18,"$7,982",None,"$6,881",LD13673859,LD13673859,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.8,None,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5343064441/still_230x230.jpg,https://bluenile.v360.in/69/imaged/gia-5343064441/1/,"{'label': '6.73 x 6.75 x 4.16 mm', 'labelSmall': '6.73 x 6.75 x 4.16'}",False,None,0.14871748,False,False
./diamond-details/LD14443971,1.05,Nov 25,Nov 27,"$7,983",None,"$7,603",LD14443971,LD14443971,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7362185460/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7362185460/1/,"{'label': '6.50 x 6.46 x 4.05 mm', 'labelSmall': '6.50 x 6.46 x 4.05'}",False,None,0.031245828,False,False
./diamond-details/LD14496875,1.01,Nov 25,Nov 27,"$7,984",None,"$7,905",LD14496875,LD14496875,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.8,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363196108/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5363196108/1/,"{'label': '6.36 x 6.40 x 4.01 mm', 'labelSmall': '6.36 x 6.40 x 4.01'}",False,None,0.053222243,False,False
./diamond-details/LD14529671,1.01,Nov 25,Nov 27,"$7,990",None,"$7,911",LD14529671,LD14529671,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.00,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3365258398/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3365258398/1/,"{'label': '6.41 x 6.44 x 4.00 mm', 'labelSmall': '6.41 x 6.44 x 4.00'}",False,None,0.06008809,False,False
./diamond-details/LD14578797,1.01,Nov 27,Nov 30,"$7,990",None,"$7,911",LD14578797,LD14578797,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.3,None,1.01,Excellent,Excellent,56.0,False,None,None,"{'label': '6.35 x 6.39 x 4.03 mm', 'labelSmall': '6.35 x 6.39 x 4.03'}",False,None,0.021144552,False,False
./diamond-details/LD14386914,1.01,Nov 25,Nov 27,"$7,993",None,"$7,914",LD14386914,LD14386914,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,None,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1355972925/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1355972925/1/,"{'label': '6.41 x 6.36 x 4.02 mm', 'labelSmall': '6.41 x 6.36 x 4.02'}",False,None,0.054833245,False,False
./diamond-details/LD14267875,1.01,Nov 27,Nov 30,"$7,995","$8,884","$7,916",LD14267875,LD14267875,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.9,None,1.01,Excellent,Excellent,60.0,False,None,None,"{'label': '6.48 x 6.52 x 3.89 mm', 'labelSmall': '6.48 x 6.52 x 3.89'}",False,None,0.009879314,False,False
./diamond-details/LD14490015,1.00,Nov 25,Nov 27,"$7,996",None,"$7,996",LD14490015,LD14490015,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7366237480/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7366237480/1/,"{'label': '6.38 x 6.34 x 4.01 mm', 'labelSmall': '6.38 x 6.34 x 4.01'}",False,None,0.05604148,False,False
./diamond-details/LD14610616,1.00,Nov 25,Nov 27,"$7,996",None,"$7,996",LD14610616,LD14610616,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.3,None,1.01,Excellent,Excellent,60.0,False,None,None,"{'label': '6.40 x 6.35 x 3.91 mm', 'labelSmall': '6.40 x 6.35 x 3.91'}",False,None,0.021675542,False,False
./diamond-details/LD14535224,1.00,Nov 25,Nov 27,"$8,004",None,"$8,004",LD14535224,LD14535224,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.9,None,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363281656/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5363281656/1/,"{'label': '6.46 x 6.49 x 3.94 mm', 'labelSmall': '6.46 x 6.49 x 3.94'}",False,None,0.057874266,False,False
./diamond-details/LD14530879,1.20,Nov 18,Nov 19,"$8,014",None,"$6,678",LD14530879,LD14530879,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,None,1.01,Excellent,Excellent,58.0,False,None,None,"{'label': '6.75 x 6.71 x 4.23 mm', 'labelSmall': '6.75 x 6.71 x 4.23'}",False,None,0.08481364,False,False
./diamond-details/LD14574950,1.01,Nov 25,Nov 27,"$8,027",None,"$7,948",LD14574950,LD14574950,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.00,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6365251808/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6365251808/1/,"{'label': '6.41 x 6.43 x 3.99 mm', 'labelSmall': '6.41 x 6.43 x 3.99'}",False,None,0.053052887,False,False
./diamond-details/LD14622722,1.01,Nov 25,Nov 27,"$8,027",None,"$7,948",LD14622722,LD14622722,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.4,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363408201/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5363408201/1/,"{'label': '6.38 x 6.42 x 3.99 mm', 'labelSmall': '6.38 x 6.42 x 3.99'}",False,None,0.055593688,False,False
./diamond-details/LD14196377,1.32,Nov 9,Nov 10,"$8,037",None,"$6,089",LD14196377,LD14196377,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.00,Excellent,Excellent,56.0,False,None,None,"{'label': '7.00 x 7.03 x 4.36 mm', 'labelSmall': '7.00 x 7.03 x 4.36'}",False,None,0.10888162,False,True
./diamond-details/LD14587577,1.05,Nov 25,Nov 27,"$8,038",None,"$7,655",LD14587577,LD14587577,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.4,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7363413042/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7363413042/1/,"{'label': '6.56 x 6.51 x 4.01 mm', 'labelSmall': '6.56 x 6.51 x 4.01'}",False,None,0.02888759,False,False
./diamond-details/LD14537707,1.00,Nov 25,Nov 27,"$8,044",None,"$8,044",LD14537707,LD14537707,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1368347267/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1368347267/1/,"{'label': '6.40 x 6.36 x 3.97 mm', 'labelSmall': '6.40 x 6.36 x 3.97'}",False,None,0.05478648,False,False
./diamond-details/LD14597827,1.00,Nov 25,Nov 27,"$8,044",None,"$8,044",LD14597827,LD14597827,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.2,None,1.00,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6362373779/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6362373779/1/,"{'label': '6.32 x 6.35 x 4.00 mm', 'labelSmall': '6.32 x 6.35 x 4.00'}",False,None,0.049746323,False,False
./diamond-details/LD10826245,1.21,Nov 24,Nov 25,"$8,048",None,"$6,651",LD10826245,LD10826245,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,None,1.01,Excellent,Excellent,57.0,False,None,None,"{'label': '6.79 x 6.83 x 4.29 mm', 'labelSmall': '6.79 x 6.83 x 4.29'}",False,None,0.02231513,False,False
./diamond-details/LD14571682,1.01,Nov 27,Nov 30,"$8,051",None,"$7,971",LD14571682,LD14571682,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.2,None,1.00,Excellent,Excellent,61.0,False,None,None,"{'label': '6.44 x 6.47 x 3.95 mm', 'labelSmall': '6.44 x 6.47 x 3.95'}",False,None,0.02150474,False,False
./diamond-details/LD14447256,1.36,Nov 27,Nov 30,"$8,055",None,"$5,923",LD14447256,LD14447256,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,Very Strong,1.01,Excellent,Excellent,57.0,False,None,None,"{'label': '7.06 x 7.01 x 4.43 mm', 'labelSmall': '7.06 x 7.01 x 4.43'}",False,None,0.18409237,False,False
./diamond-details/LD14530672,1.21,Nov 18,Nov 19,"$8,058",None,"$6,660",LD14530672,LD14530672,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.3,Faint,1.01,Excellent,Excellent,59.0,False,None,None,"{'label': '6.79 x 6.75 x 4.22 mm', 'labelSmall': '6.79 x 6.75 x 4.22'}",False,None,0.13366021,False,False
./diamond-details/LD14578689,1.05,Nov 27,Nov 30,"$8,064",None,"$7,680",LD14578689,LD14578689,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.6,None,1.01,Excellent,Excellent,58.0,False,None,None,"{'label': '6.49 x 6.54 x 4.01 mm', 'labelSmall': '6.49 x 6.54 x 4.01'}",False,None,0.023326423,False,False
./diamond-details/LD14426326,1.00,Nov 25,Nov 27,"$8,068",None,"$8,068",LD14426326,LD14426326,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.3,None,1.01,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6362167525/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6362167525/1/,"{'label': '6.53 x 6.48 x 3.86 mm', 'labelSmall': '6.53 x 6.48 x 3.86'}",False,None,0.058092363,False,False
./diamond-details/LD14614403,1.00,Nov 25,Nov 27,"$8,068",None,"$8,068",LD14614403,LD14614403,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.0,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6365481242/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6365481242/1/,"{'label': '6.39 x 6.34 x 3.95 mm', 'labelSmall': '6.39 x 6.34 x 3.95'}",False,None,0.058014948,False,False
./diamond-details/LD14302710,1.10,Nov 12,Nov 13,"$8,069",None,"$7,335",LD14302710,LD14302710,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,None,1.01,Excellent,Very Good,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2347944961/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2347944961/1/,"{'label': '6.52 x 6.58 x 4.13 mm', 'labelSmall': '6.52 x 6.58 x 4.13'}",False,None,0.0030182148,False,True
./diamond-details/LD14424492,1.31,Nov 10,Nov 11,"$8,076",None,"$6,165",LD14424492,LD14424492,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Strong Blue,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6217109857/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-6217109857/1/,"{'label': '6.91 x 6.95 x 4.34 mm', 'labelSmall': '6.91 x 6.95 x 4.34'}",False,None,0.42684546,False,True
./diamond-details/LD14540969,1.30,Nov 25,Nov 27,"$8,081",None,"$6,216",LD14540969,LD14540969,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Faint,1.00,Excellent,Excellent,53.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2366066905/still_230x230.jpg,https://bluenile.v360.in/3/imaged/gia-2366066905/1/,"{'label': '6.93 x 6.96 x 4.35 mm', 'labelSmall': '6.93 x 6.96 x 4.35'}",False,None,0.12725317,False,False
./diamond-details/LD14534934,1.01,Nov 25,Nov 27,"$8,084",None,"$8,004",LD14534934,LD14534934,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.5,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6362281547/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6362281547/1/,"{'label': '6.51 x 6.55 x 3.95 mm', 'labelSmall': '6.51 x 6.55 x 3.95'}",False,None,0.080046386,False,False
./diamond-details/LD10794416,1.20,Nov 10,Nov 11,"$8,085",None,"$6,738",LD10794416,LD10794416,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,Faint,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6295480281/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-6295480281/1/,"{'label': '6.79 x 6.76 x 4.24 mm', 'labelSmall': '6.79 x 6.76 x 4.24'}",False,None,0.4046034,False,True
./diamond-details/LD14512178,1.01,Nov 25,Nov 27,"$8,095",None,"$8,015",LD14512178,LD14512178,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7362317325/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7362317325/1/,"{'label': '6.39 x 6.34 x 3.99 mm', 'labelSmall': '6.39 x 6.34 x 3.99'}",False,None,0.022334926,False,False
./diamond-details/LD14579619,1.01,Dec 1,Dec 2,"$8,105",None,"$8,025",LD14579619,LD14579619,RD,Round,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",61.3,None,1.01,Excellent,Excellent,59.0,False,None,None,"{'label': '6.42 x 6.47 x 3.95 mm', 'labelSmall': '6.42 x 6.47 x 3.95'}",False,None,0.005688733,False,False
./diamond-details/LD10793585,1.45,Nov 12,Nov 13,"$8,108",None,"$5,592",LD10793585,LD10793585,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Strong,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1192346509/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-1192346509/1/,"{'label': '7.22 x 7.15 x 4.50 mm', 'labelSmall': '7.22 x 7.15 x 4.50'}",False,None,0.34204996,False,True
./diamond-details/LD14523223,1.35,Nov 10,Nov 11,"$8,108",None,"$6,006",LD14523223,LD14523223,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2211024807/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-2211024807/1/,"{'label': '6.99 x 7.05 x 4.39 mm', 'labelSmall': '6.99 x 7.05 x 4.39'}",False,None,0.23611158,False,True
./diamond-details/LD14626417,1.04,Dec 1,Dec 2,"$8,110",None,"$7,798",LD14626417,LD14626417,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",61.9,None,1.01,Excellent,Excellent,59.0,False,None,None,"{'label': '6.47 x 6.51 x 4.02 mm', 'labelSmall': '6.47 x 6.51 x 4.02'}",False,None,0.0048900745,False,False
./diamond-details/LD14436026,1.25,Nov 10,Nov 11,"$8,111",None,"$6,489",LD14436026,LD14436026,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7353829702/still_230x230.jpg,https://bluenile.v360.in/15/imaged/gia-7353829702/1/,"{'label': '6.87 x 6.91 x 4.28 mm', 'labelSmall': '6.87 x 6.91 x 4.28'}",False,None,0.07961791,False,True
./diamond-details/LD14232237,1.32,Nov 10,Nov 11,"$8,117",None,"$6,149",LD14232237,LD14232237,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,Strong Blue,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2347947393/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-2347947393/1/,"{'label': '6.97 x 7.01 x 4.39 mm', 'labelSmall': '6.97 x 7.01 x 4.39'}",False,None,0.36639327,False,True
./diamond-details/LD13000345,1.18,Nov 17,Nov 18,"$8,118",None,"$6,880",LD13000345,LD13000345,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.1,None,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5333655902/still_230x230.jpg,https://bluenile.v360.in/69/imaged/gia-5333655902/1/,"{'label': '6.78 x 6.79 x 4.21 mm', 'labelSmall': '6.78 x 6.79 x 4.21'}",False,None,0.18040262,False,False
./diamond-details/LD14296242,1.20,Nov 27,Nov 30,"$8,118",None,"$6,765",LD14296242,LD14296242,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.3,None,1.00,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2211094154/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2211094154/1/,"{'label': '6.88 x 6.86 x 4.14 mm', 'labelSmall': '6.88 x 6.86 x 4.14'}",False,None,0.3225601,False,False
./diamond-details/LD14507707,1.20,Nov 18,Nov 19,"$8,118",None,"$6,765",LD14507707,LD14507707,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.0,None,1.00,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7368184325/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-7368184325/1/,"{'label': '6.77 x 6.80 x 4.14 mm', 'labelSmall': '6.77 x 6.80 x 4.14'}",False,None,0.18990502,False,False
./diamond-details/LD14619484,1.01,Nov 25,Nov 27,"$8,124",None,"$8,044",LD14619484,LD14619484,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.0,None,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2366373844/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2366373844/1/,"{'label': '6.41 x 6.44 x 3.98 mm', 'labelSmall': '6.41 x 6.44 x 3.98'}",False,None,0.04744987,False,False
./diamond-details/LD14625694,1.50,Nov 10,Nov 11,"$8,131",None,"$5,421",LD14625694,LD14625694,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",62.7,Faint,1.00,Excellent,Excellent,57.0,False,None,None,"{'label': '7.25 x 7.27 x 4.55 mm', 'labelSmall': '7.25 x 7.27 x 4.55'}",False,None,0.1560667,False,True
./diamond-details/LD14319245,1.01,Nov 27,Nov 30,"$8,135",None,"$8,054",LD14319245,LD14319245,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.00,Excellent,Excellent,58.0,False,None,None,"{'label': '6.36 x 6.39 x 3.99 mm', 'labelSmall': '6.36 x 6.39 x 3.99'}",False,None,0.0145670725,False,False
./diamond-details/LD14498395,1.08,Nov 25,Nov 27,"$8,140",None,"$7,537",LD14498395,LD14498395,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Faint,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7366281358/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7366281358/1/,"{'label': '6.55 x 6.50 x 4.08 mm', 'labelSmall': '6.55 x 6.50 x 4.08'}",False,None,0.03355031,False,False
./diamond-details/LD14558432,1.00,Nov 25,Nov 27,"$8,140",None,"$8,140",LD14558432,LD14558432,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2366300017/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2366300017/1/,"{'label': '6.33 x 6.38 x 3.97 mm', 'labelSmall': '6.33 x 6.38 x 3.97'}",False,None,0.045963567,False,False
./diamond-details/LD13174552,1.32,Nov 12,Nov 13,"$8,146",None,"$6,171",LD13174552,LD13174552,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6322050297/still_230x230.jpg,https://bluenile.v360.in/51/imaged/gia-6322050297/1/,"{'label': '7.06 x 7.02 x 4.40 mm', 'labelSmall': '7.06 x 7.02 x 4.40'}",False,None,0.12658955,False,True
./diamond-details/LD14579436,1.05,Dec 1,Dec 2,"$8,148",None,"$7,760",LD14579436,LD14579436,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",62.9,None,1.01,Excellent,Excellent,58.0,False,None,None,"{'label': '6.44 x 6.48 x 4.06 mm', 'labelSmall': '6.44 x 6.48 x 4.06'}",False,None,0.0050622746,False,False
./diamond-details/LD11448313,1.24,Nov 24,Nov 25,"$8,160",None,"$6,581",LD11448313,LD11448313,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.1,None,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5163773138/still_230x230.jpg,https://bluenile.v360.in/62/imaged/gia-5163773138/1/,"{'label': '6.91 x 6.94 x 4.23 mm', 'labelSmall': '6.91 x 6.94 x 4.23'}",False,None,0.08578384,False,False
./diamond-details/LD14354320,1.20,Nov 25,Nov 27,"$8,161",None,"$6,801",LD14354320,LD14354320,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.9,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351831547/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-6351831547/1/,"{'label': '6.74 x 6.78 x 4.25 mm', 'labelSmall': '6.74 x 6.78 x 4.25'}",False,None,0.19347726,False,False
./diamond-details/LD14268363,1.35,Nov 10,Nov 11,"$8,165",None,"$6,048",LD14268363,LD14268363,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.9,Faint,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351298976/still_230x230.jpg?v=2,https://bluenile.v360.in/71/imaged/gia-6351298976/2/,"{'label': '7.03 x 7.07 x 4.36 mm', 'labelSmall': '7.03 x 7.07 x 4.36'}",False,None,0.2695976,False,True
./diamond-details/LD02180090,1.06,Nov 10,Nov 11,"$8,166",None,"$7,704",LD02180090,LD02180090,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.0,Medium Blue,1.01,Very Good,Very Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2135472766/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-2135472766/1/,"{'label': '6.61 x 6.54 x 4.01 mm', 'labelSmall': '6.61 x 6.54 x 4.01'}",False,None,0.055494066,False,True
./diamond-details/LD14596687,1.03,Nov 27,Nov 30,"$8,168",None,"$7,930",LD14596687,LD14596687,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.00,Excellent,Excellent,56.0,False,None,None,"{'label': '6.45 x 6.48 x 4.04 mm', 'labelSmall': '6.45 x 6.48 x 4.04'}",False,None,0.012205499,False,False
./diamond-details/LD12698529,1.26,Nov 10,Nov 11,"$8,176",None,"$6,489",LD12698529,LD12698529,RD,Round,SI1,G,Very Small,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.4,None,1.00,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1206164675/still_230x230.jpg,https://bluenile.v360.in/15/imaged/gia-1206164675/1/,"{'label': '6.91 x 6.89 x 4.30 mm', 'labelSmall': '6.91 x 6.89 x 4.30'}",False,None,0.0763664,False,True
./diamond-details/LD14605630,1.21,Nov 25,Nov 27,"$8,182",None,"$6,762",LD14605630,LD14605630,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.1,None,1.00,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2367271544/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2367271544/1/,"{'label': '6.79 x 6.82 x 4.23 mm', 'labelSmall': '6.79 x 6.82 x 4.23'}",False,None,0.29636732,False,False
./diamond-details/LD14503612,1.01,Nov 27,Nov 30,"$8,189",None,"$8,108",LD14503612,LD14503612,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.6,None,1.00,Excellent,Excellent,60.0,False,None,None,"{'label': '6.42 x 6.44 x 3.96 mm', 'labelSmall': '6.42 x 6.44 x 3.96'}",False,None,0.013925133,False,False
./diamond-details/LD14605685,1.01,Nov 27,Nov 30,"$8,189",None,"$8,108",LD14605685,LD14605685,RD,Round,VS1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.9,None,1.00,Excellent,Excellent,59.0,False,None,None,"{'label': '6.49 x 6.52 x 3.90 mm', 'labelSmall': '6.49 x 6.52 x 3.90'}",False,None,0.0120145595,False,False
